Producto,Marca,Precio,Link
MOCHILA VICTORINOX VX SPORT EVO COMPACT 611416 - NEGRO *DISTRIBUIDOR AUTORIZADO*,VICTORINOX,S/ 355,https://simple.ripley.com.pe/mochila-victorinox-vx-sport-evo-compact-611416-negro-distribuidor-autorizado-pmp20000565433
LAPTOP GAMER ASUS TUF GAMING GEFORCE RTX4050 F15 2023,ASUS,"S/ 6,598.85",https://simple.ripley.com.pe/laptop-gamer-asus-tuf-gaming-geforce-rtx4050-f15-2023-pmp20000231124
"LAPTOP ASUS X1605ZA-MB292 16GB 15.6"" 512GB SSD INTEL 16.0' WUXGA LED IPS CORE I5-12500H HASTA 4.5GHZ FREEDOS",ASUS,"S/ 2,222",https://simple.ripley.com.pe/laptop-asus-x1605za-mb292-16gb-156-512gb-ssd-intel-160-wuxga-led-ips-core-i5-12500h-hasta-45ghz-freedos-pmp20000553958
"MACBOOK APPLE SÍ 32GB 16"" SSD PRO GRIS 2019 INTEL CORE I9 32 GB RAM 512 GB REACONDICIONADO",APPLE,"S/ 4,499",https://simple.ripley.com.pe/macbook-apple-si-32gb-16-ssd-pro-gris-2019-intel-core-i9-32-gb-ram-512-gb-reacondicionado-pmp20000720046
"MACBOOK APPLE AIR M3 13” 8GB 256GB TECLADO INGLES 16GB 13"" 256GB SSD AIR M3 TECLADO INGLES SILVER",APPLE,"S/ 5,099",https://simple.ripley.com.pe/macbook-apple-air-m3-13-8gb-256gb-teclado-ingles-16gb-13-256gb-ssd-air-m3-teclado-ingles-silver-pmp20000580126
"LAPTOP HP VICTUS 15-FA0007LA I7-12650H 16GB RAM 512GB SSD T.VIDEO RTX 3050 4GB 15.6"" FHD WINDOWS 11",HP,"S/ 4,119",https://simple.ripley.com.pe/laptop-hp-victus-15-fa0007la-i7-12650h-16gb-ram-512gb-ssd-tvideo-rtx-3050-4gb-156-fhd-windows-11-pmp20000691672
LAPTOP HP PAVILION 15-EH3002LA AMD RYZEN 7-7730U 16GB RAM 512GB SSD 15.6” FHD,HP,"S/ 3,149",https://simple.ripley.com.pe/laptop-hp-pavilion-15-eh3002la-amd-ryzen-7-7730u-16gb-ram-512gb-ssd-156-fhd-pmp20000712007
"LAPTOP HAIER 8GB 15.6"" 256GB INTEL Y15TI5 CORE I5-1135G7 SSD FREEDOS 1LGF0000326",HAIER,"S/ 1,499.90",https://simple.ripley.com.pe/laptop-haier-8gb-156-256gb-intel-y15ti5-core-i5-1135g7-ssd-freedos-1lgf0000326-pmp20000605900
"LAPTOP HP 15-FB2002LA 8GB 15"" 512GB AMD RYZEN VICTUS GAMING 5   SSD",HP,"S/ 3,049",https://simple.ripley.com.pe/laptop-hp-15-fb2002la-8gb-15-512gb-amd-ryzen-victus-gaming-5-ssd-pmp20000564805
"LAPTOP HP INTEL QUAD-CORE N4120 8GB RAM 64GB EMMC + 128GB MICRO SD 14"" ULTRALIGERA, HDMI, WIFI, USB-A Y C, WIN 11 S",HP,"S/ 1,424.90",https://simple.ripley.com.pe/laptop-hp-intel-quad-core-n4120-8gb-ram-64gb-emmc-128gb-micro-sd-14-ultraligera-hdmi-wifi-usb-a-y-c-win-11-s-pmp20000106860
"LAPTOP ASUS TUF A15 FA506NC RYZEN 5-7535H 6N 12H 3.3GHZ TURBO 4.55GHZ 8GB RAM 512GB SSD RTX3050 15"" DDR5 GB FHD IPS 144HZ WIN11",ASUS,"S/ 3,550",https://simple.ripley.com.pe/laptop-asus-tuf-a15-fa506nc-ryzen-5-7535h-6n-12h-33ghz-turbo-455ghz-8gb-ram-512gb-ssd-rtx3050-15-ddr5-gb-fhd-ips-144hz-win11-pmp20000400211
"LAPTOP ACER ASPIRE 3 SPIN 14 INTEL CORE I3-N305 8GB RAM 128GB SSD PANTALLA TOUCH 14"", GRÁFICOS UHD, LPDDR5, A3SP14-31PT-37NV",ACER,"S/ 1,994.90",https://simple.ripley.com.pe/laptop-acer-aspire-3-spin-14-intel-core-i3-n305-8gb-ram-128gb-ssd-pantalla-touch-14-graficos-uhd-lpddr5-a3sp14-31pt-37nv-pmp20000106845
LAPTOP ASUS VIVOBOOK 16 X1605ZA-MB714W INTEL CORE I7-12700H 16GB RAM 512GB SSD 16' WUXGA WINDOWS 11,ASUS,"S/ 2,949.90",https://simple.ripley.com.pe/laptop-asus-vivobook-16-x1605za-mb714w-intel-core-i7-12700h-16gb-ram-512gb-ssd-16-wuxga-windows-11-pmp20000760974
LAPTOP LENOVO V15 15.6' CI3-1215U 16GB/DDR4 512GB/SSD USB-C RJ45 ESPAÑOL,LENOVO,"S/ 1,697",https://simple.ripley.com.pe/laptop-lenovo-v15-156-ci3-1215u-16gbddr4-512gbssd-usb-c-rj45-espanol-pmp20000737927
"MACBOOK APPLE MACBOOK PRO A1278 8GB 13"" 750GB HDD PRO 2012 A1278 I5 REACONDICIONADO",APPLE,"S/ 2,200",https://simple.ripley.com.pe/macbook-apple-macbook-pro-a1278-8gb-13-750gb-hdd-pro-2012-a1278-i5-reacondicionado-pmp20000490035
LAPTOP ACER A315-24PT-R85K AMD RYZEN 5 7520U 8GB RAM 512GB SSD PANTALLA TOUCH 15.6' FHD WIN 11,ACER,"S/ 2,049",https://simple.ripley.com.pe/laptop-acer-a315-24pt-r85k-amd-ryzen-5-7520u-8gb-ram-512gb-ssd-pantalla-touch-156-fhd-win-11-pmp20000438746
"LAPTOP MSI KATANA 16GB 15.6"" 512GB SSD INTEL B12VFK CORE I7-12650H 8GB RTX4060 RAM 15-6",MSI,"S/ 5,685",https://simple.ripley.com.pe/laptop-msi-katana-16gb-156-512gb-ssd-intel-b12vfk-core-i7-12650h-8gb-rtx4060-ram-15-6-pmp20000579132
"MACBOOK APPLE AIR M3 13” 8GB 256GB TECLADO INGLES 16GB 13"" 256GB SSD AIR M3 TECLADO INGLES STARLIGTH",APPLE,"S/ 5,099",https://simple.ripley.com.pe/macbook-apple-air-m3-13-8gb-256gb-teclado-ingles-16gb-13-256gb-ssd-air-m3-teclado-ingles-starligth-pmp20000580119
"LAPTOP LENOVO IDEAPAD SLIM 3 15IAH8 - 83ER001DLM I5-12450 16GB RAM 512GB SSD 15.6"" FHD/ WIND",LENOVO,"S/ 2,009",https://simple.ripley.com.pe/laptop-lenovo-ideapad-slim-3-15iah8-83er001dlm-i5-12450-16gb-ram-512gb-ssd-156-fhd-wind-pmp20000156969
LAPTOP ADVANCE CN4058 - N4020 8GB 10.1 128GB CN4058 2 EN 1 CELERON N4020 RAM DISCO 12 PANTALLA TÁCTIL WINDOWS 11,ADVANCE,S/ 879,https://simple.ripley.com.pe/laptop-advance-cn4058-n4020-8gb-101-128gb-cn4058-2-en-1-celeron-n4020-ram-disco-12-pantalla-tactil-windows-11-pmp20000482618
LAPTOP US-HP SPECTRE2-15-GRAY HP VICTUS - GAMER 15.6' 144HZ RYZEN 5 RTX 4050 16GB RAM 1TB SSD,US-HP SPECTRE2-15-GRAY,"S/ 4,669",https://simple.ripley.com.pe/laptop-us-hp-spectre2-15-gray-hp-victus-gamer-156-144hz-ryzen-5-rtx-4050-16gb-ram-1tb-ssd-pmp20000490058
LAPTOP ASUS VIVOBOOK 16 M1605YA-MB136W 16.1' AMD RYZEN 7 (7000 SERIES) 8GB 512GB SSD,ASUS,"S/ 2,899",https://simple.ripley.com.pe/laptop-asus-vivobook-16-m1605ya-mb136w-161-amd-ryzen-7-7000-series-8gb-512gb-ssd-pmp20000775755
"LAPTOP ASUS X1605VA-MB195 INTEL CORE I9-13900H 16GB RAM 1TB SSD 16"" WUXGA, REEDOS",ASUS,"S/ 4,030",https://simple.ripley.com.pe/laptop-asus-x1605va-mb195-intel-core-i9-13900h-16gb-ram-1tb-ssd-16-wuxga-reedos-pmp20000368770
"LAPTOP HP 15-FD0053LA - A47BMLA 16GB 15.6"" 512GBSSD 15-FD0053LA CI5-1235U 156 HD 330GHZ RAM 512GB SSD WINDA47BMLA",HP,"S/ 2,089",https://simple.ripley.com.pe/laptop-hp-15-fd0053la-a47bmla-16gb-156-512gbssd-15-fd0053la-ci5-1235u-156-hd-330ghz-ram-512gb-ssd-winda47bmla-pmp20000535159
"LAPTOP GAMER HP OMEN 16-WD0000LA I7-13620H, RTX4060, 16GB RAM, 1TB SSD, 16.1 (827J9LA)",HP,"S/ 6,569",https://simple.ripley.com.pe/laptop-gamer-hp-omen-16-wd0000la-i7-13620h-rtx4060-16gb-ram-1tb-ssd-161-827j9la-pmp20000468777
"MACBOOK APPLE AIR M3 13” 8GB 256GB TECLADO INGLES 16GB 13"" 256GB SSD AIR M3 TECLADO INGLES MIDNIGHT",APPLE,"S/ 4,999",https://simple.ripley.com.pe/macbook-apple-air-m3-13-8gb-256gb-teclado-ingles-16gb-13-256gb-ssd-air-m3-teclado-ingles-midnight-pmp20000580350
LAPTOP LENOVO YOGA BOOK 9 13IRU8 13 CORE I7-1355U RAM 16GB WIN 11 HOME,LENOVO,"S/ 8,143",https://simple.ripley.com.pe/laptop-lenovo-yoga-book-9-13iru8-13-core-i7-1355u-ram-16gb-win-11-home-pmp20000733576
"LAPTOP DELL INSPIRON 3520 16GB 15.6"" 512GB SSD INTEL CORE I5 1235U RAM FHD FREEDOS",DELL,"S/ 1,919",https://simple.ripley.com.pe/laptop-dell-inspiron-3520-16gb-156-512gb-ssd-intel-core-i5-1235u-ram-fhd-freedos-pmp20000520125
LAPTOP LENOVO IDEAPAD 1I CORE I5-1235U 256GB SSD 8GB 15.6' FHD WIN11 ABYSS BLUE - 82QD00GNUS,LENOVO,"S/ 1,799",https://simple.ripley.com.pe/laptop-lenovo-ideapad-1i-core-i5-1235u-256gb-ssd-8gb-156-fhd-win11-abyss-blue-82qd00gnus-pmp20000757265
"LAPTOP LENOVO 83DC007YLM 16GB 15.6"" 512GB INTEL CORE ULTRA 7 155H RAM SSD IDEAPAD SLIM 5I",LENOVO,"S/ 3,699",https://simple.ripley.com.pe/laptop-lenovo-83dc007ylm-16gb-156-512gb-intel-core-ultra-7-155h-ram-ssd-ideapad-slim-5i-pmp20000719164
"MACBOOK AIR CHIP M3 8GB RAM 256GB 13"" STARLIGHT",APPLE,"S/ 5,899",https://simple.ripley.com.pe/macbook-air-chip-m3-8gb-ram-256gb-13-starlight-pmp20000262124
"LAPTOP LENOVO IDEAPAD 15AMN7 8GB 15.6"" 512GBSSD RYZEN 3 PANTALLA 15.6RAM512GB SSDWIND82VG00HALM",LENOVO,"S/ 1,399",https://simple.ripley.com.pe/laptop-lenovo-ideapad-15amn7-8gb-156-512gbssd-ryzen-3-pantalla-156ram512gb-ssdwind82vg00halm-pmp20000691687
"MACBOOK AIR APPLE 13-INCH 16GB 13"" 256GB SSD CHIP M3 RAM STARLIGHT",APPLE,"S/ 5,290",https://simple.ripley.com.pe/macbook-air-apple-13-inch-16gb-13-256gb-ssd-chip-m3-ram-starlight-pmp20000733594
"LAPTOP GAMER ACER ANV15-51-56GH INTEL CORE I5-13420H 8GB 512GB SSD RTX3050 15.6"" NITRO V15 FHD WIN 11",ACER,"S/ 3,479.90",https://simple.ripley.com.pe/laptop-gamer-acer-anv15-51-56gh-intel-core-i5-13420h-8gb-512gb-ssd-rtx3050-156-nitro-v15-fhd-win-11-pmp20000444113
"LAPTOP LENOVO V15 G4 16GB 15.6"" 1TBSSD CORE I7-1355U IRU156 FHD SSD 1TB",LENOVO,"S/ 3,099.90",https://simple.ripley.com.pe/laptop-lenovo-v15-g4-16gb-156-1tbssd-core-i7-1355u-iru156-fhd-ssd-1tb-pmp20000731973
"LAPTOP DELL 8GB 15.6"" 512GB INTEL INSPIRON 3520 COREI5-1235U RAM SSD FHD UBUNTU",DELL,"S/ 2,049",https://simple.ripley.com.pe/laptop-dell-8gb-156-512gb-intel-inspiron-3520-corei5-1235u-ram-ssd-fhd-ubuntu-pmp20000605935
"LAPTOP HP ELITEBOOK 840 G11 16GB 14"" 1TB SSD TÁCTIL FULLHD CORE ULTRA7 WINDOWS 11 PRO",HP,"S/ 7,549.90",https://simple.ripley.com.pe/laptop-hp-elitebook-840-g11-16gb-14-1tb-ssd-tactil-fullhd-core-ultra7-windows-11-pro-pmp20000564297
"LAPTOP LENOVO V15 G3 IAP 8GB 15.6"" 256GB SSD INTEL CORE I3 1215U DDR4 FREEDOS",LENOVO,"S/ 1,299",https://simple.ripley.com.pe/laptop-lenovo-v15-g3-iap-8gb-156-256gb-ssd-intel-core-i3-1215u-ddr4-freedos-pmp20000702311
"LAPTOP LENOVO IDEAPAD 1 15ALC7 AMD RYZEN 7-5700U 16GB RAM 512GB SSD 15.6"" GRIS",LENOVO,"S/ 2,182",https://simple.ripley.com.pe/laptop-lenovo-ideapad-1-15alc7-amd-ryzen-7-5700u-16gb-ram-512gb-ssd-156-gris-pmp20000309250
"LAPTOP ASUS E1504FA-NJ404W RYZEN 5-7520U 4N 8H 2.8GHZ TURBO 4.3GHZ 8GB RAM 512GB SSD 15"" VIVOBOOK GO E1504FA AMD 512 FHD",ASUS,"S/ 2,300",https://simple.ripley.com.pe/laptop-asus-e1504fa-nj404w-ryzen-5-7520u-4n-8h-28ghz-turbo-43ghz-8gb-ram-512gb-ssd-15-vivobook-go-e1504fa-amd-512-fhd-pmp20000143903
"LAPTOP HP CORE ULTRA 5-125H DE 14' FULLHD, RAM16GB DDR5, SSD 512GB WIN11",HP,"S/ 3,219.90",https://simple.ripley.com.pe/laptop-hp-core-ultra-5-125h-de-14-fullhd-ram16gb-ddr5-ssd-512gb-win11-pmp20000752298
"ACER CHROMEBOOK SPIN 513, QUALCOMM SNAPDRAGON 7C, TÁCTIL FHD IPS, 13.3', 4 GB LPDDR4X, 64 GB EMMC, CHROME OS, GRIS",ACER,"S/ 1,424.90",https://simple.ripley.com.pe/acer-chromebook-spin-513-qualcomm-snapdragon-7c-tactil-fhd-ips-133-4-gb-lpddr4x-64-gb-emmc-chrome-os-gris-pmp20000106842
MACBOOK PRO 2023 CHIP M3 8GB RAM 1TB SSD PLATA,APPLE,"S/ 7,999",https://simple.ripley.com.pe/macbook-pro-2023-chip-m3-8gb-ram-1tb-ssd-plata-pmp20000072963
LAPTOP LENOVO LOQ 15IAX9 INTEL CORE I5 12450HX 24GB RAM 512GB SSD 6GB RTX 3050 15.6 FHD FEEDOS,LENOVO,"S/ 3,799",https://simple.ripley.com.pe/laptop-lenovo-loq-15iax9-intel-core-i5-12450hx-24gb-ram-512gb-ssd-6gb-rtx-3050-156-fhd-feedos-pmp20000456011
"LAPTOP LENOVO THINKPAD E14 16GB 14"" 512GB SSD AMD RYZEN THINKPAD ERYZEN 7 4700U RAM PANTALLA FHD WIN10PRO",LENOVO,"S/ 4,399",https://simple.ripley.com.pe/laptop-lenovo-thinkpad-e14-16gb-14-512gb-ssd-amd-ryzen-thinkpad-eryzen-7-4700u-ram-pantalla-fhd-win10pro-pmp20000675164
"LAPTOP LENOVO IDEAPAD GAMING 3 15ARH7 16GB 15.6"" 512GB SSD AMD RYZEN 7 ONIX GREY",LENOVO,"S/ 3,921",https://simple.ripley.com.pe/laptop-lenovo-ideapad-gaming-3-15arh7-16gb-156-512gb-ssd-amd-ryzen-7-onix-grey-pmp20000700849
"LAPTOP LENOVO IDEAPAD SLIM 5 16GB 15.6"" 512GB SSD CORE I7-13620H 4.9GHZ 16 WUXGA IPS DDR5 FREEDOS",LENOVO,"S/ 2,959",https://simple.ripley.com.pe/laptop-lenovo-ideapad-slim-5-16gb-156-512gb-ssd-core-i7-13620h-49ghz-16-wuxga-ips-ddr5-freedos-pmp20000478597
"LAPTOP HP 15-FC0068LA / AMD RYZEN 3 7320U, 4.1GHZ / 15.6' FHD / 8GB DDR5, 512GB SSD / WIN 11 HOME / ROSADO",HP,"S/ 1,659",https://simple.ripley.com.pe/laptop-hp-15-fc0068la-amd-ryzen-3-7320u-41ghz-156-fhd-8gb-ddr5-512gb-ssd-win-11-home-rosado-pmp20000758075
"LAPTOP GAMER LENOVO 83GS004MLM INTEL CORE I5-12450HX 8C 16GB RAM 512GB SSD NVIDIA RTX 15""",LENOVO,"S/ 3,997",https://simple.ripley.com.pe/laptop-gamer-lenovo-83gs004mlm-intel-core-i5-12450hx-8c-16gb-ram-512gb-ssd-nvidia-rtx-15-pmp20000328615
"LAPTOP ASUS 16GB 16"" 512GB INTEL X1605ZA-MB292 COREI5-12500H RAM SSD FHD LECTOR HUELLA",ASUS,"S/ 2,199.90",https://simple.ripley.com.pe/laptop-asus-16gb-16-512gb-intel-x1605za-mb292-corei5-12500h-ram-ssd-fhd-lector-huella-pmp20000605916
