Producto,Marca,Precio,Link,Tienda
LAPTOP ASUS COMPUTER INTERNATIONAL DIRECT FA507NU-DS74 ASUS TUF GAMING A15 RYZEN 7 16GB 1TB,ASUS COMPUTER INTERNATIONAL DIRECT,6878,https://simple.ripley.com.pe/laptop-asus-computer-international-direct-fa507nu-ds74-asus-tuf-gaming-a15-ryzen-7-16gb-1tb-pmp20000490032,Ripley
LAPTOP MSI SWORD 16 B14VF INTEL I7-14650H 16GB DDR5 1TB SSD 8GB RTX4060 16 FHD 144HZ WIN 11,MSI,6900,https://simple.ripley.com.pe/laptop-msi-sword-16-b14vf-intel-i7-14650h-16gb-ddr5-1tb-ssd-8gb-rtx4060-16-fhd-144hz-win-11-pmp20000739095,Ripley
"MACBOOK AIR M3 8GB RAM 256GB SSD 13"" INGLES SPACE GRAY",APPLE,5199,https://simple.ripley.com.pe/macbook-air-m3-8gb-ram-256gb-ssd-13-ingles-space-gray-pmp20000325623,Ripley
"NOTEBOOK LENOVO THINKPAD L14 GEN 5 16GB 14"" 512GB SSD INTEL WUXGA CORE ULTRA 5 125U DDR5 512 M.2 W11PRO",LENOVO,7718,https://simple.ripley.com.pe/notebook-lenovo-thinkpad-l14-gen-5-16gb-14-512gb-ssd-intel-wuxga-core-ultra-5-125u-ddr5-512-m2-w11pro-pmp20000723886,Ripley
"LAPTOP DELL INSPIRON 3520 32GB 15.6"" 512GB SSD INTEL CORE I5 1235U RAM Y 2TB FHD FREEDOS",DELL,2659,https://simple.ripley.com.pe/laptop-dell-inspiron-3520-32gb-156-512gb-ssd-intel-core-i5-1235u-ram-y-2tb-fhd-freedos-pmp20000520127,Ripley
"LAPTOP LENOVO LOQ 15APH8 AMD RYZEN 7 16GB RAM 512GB SSD RTX 4050 6 GB 15.6"" FHD IPS, 7840HS, 512 W11",LENOVO,5300,https://simple.ripley.com.pe/laptop-lenovo-loq-15aph8-amd-ryzen-7-16gb-ram-512gb-ssd-rtx-4050-6-gb-156-fhd-ips-7840hs-512-w11-pmp20000337189,Ripley
"LAPTOP LENOVO V15 G4 AMN 7520U 16GB RAM 512GB SSD 15.6"" FHD TN AMD RYZEN 5 2.8 4.3GHZ/ DDR5/ FREEDOS",LENOVO,2039,https://simple.ripley.com.pe/laptop-lenovo-v15-g4-amn-7520u-16gb-ram-512gb-ssd-156-fhd-tn-amd-ryzen-5-28-43ghz-ddr5-freedos-pmp20000360439,Ripley
"LAPTOP LENOVO V15 G3 IAP 8GB 15"" 256GB INTEL CORE I3 RAM SSD FREEDOS",LENOVO,1349,https://simple.ripley.com.pe/laptop-lenovo-v15-g3-iap-8gb-15-256gb-intel-core-i3-ram-ssd-freedos-pmp20000728994,Ripley
"LAPTOP LENOVO 83GS006WLM 8GB 15.6"" 512GB SSD INTEL LOQ 15IAX9 CORE I5 12450HX 512 RTX 3050-6GB",LENOVO,3499,https://simple.ripley.com.pe/laptop-lenovo-83gs006wlm-8gb-156-512gb-ssd-intel-loq-15iax9-core-i5-12450hx-512-rtx-3050-6gb-pmp20000598931,Ripley
"LAPTOP HP PROBOOK 445 G10 16GB 14"" 512GB SSD AMD RYZEN 7-7730U FHD WINDOWS 11 PRO (9S640LA#ABM)",HP,3149,https://simple.ripley.com.pe/laptop-hp-probook-445-g10-16gb-14-512gb-ssd-amd-ryzen-7-7730u-fhd-windows-11-pro-9s640laabm-pmp20000485403,Ripley
NOTEBOOK ASUS X1605ZA-MB292 160 WUXGA LED IPS CORE I5-12500H 16GB DDR4,GENÉRICO,2703,https://simple.ripley.com.pe/notebook-asus-x1605za-mb292-160-wuxga-led-ips-core-i5-12500h-16gb-ddr4-pmp20000413924,Ripley
"MACBOOK APPLE MACBOOK PRO MTL73LL/A 8GB 14"" 512GB SSD PRO MTL73LL/A CHIP M3 8 CORE GRIS",APPLE,7730,https://simple.ripley.com.pe/macbook-apple-macbook-pro-mtl73lla-8gb-14-512gb-ssd-pro-mtl73lla-chip-m3-8-core-gris-pmp20000501220,Ripley
"LAPTOP LENOVO V15 G4 AMN - 82YU00X4LM 8GB 15.6"" 256GB VG4 RYZEN 3-7320U LPDDR5 BUS 4800MHZ SSD156 FHD WINDOWS 82YU00X4LM",LENOVO,1289,https://simple.ripley.com.pe/laptop-lenovo-v15-g4-amn-82yu00x4lm-8gb-156-256gb-vg4-ryzen-3-7320u-lpddr5-bus-4800mhz-ssd156-fhd-windows-82yu00x4lm-pmp20000537539,Ripley
LAPTOP GAMER ASUS TUF GAMING RYZEN 7 GEFORCE RTX 4050 A15 2023,ASUS,716409,https://simple.ripley.com.pe/laptop-gamer-asus-tuf-gaming-ryzen-7-geforce-rtx-4050-a15-2023-pmp20000231123,Ripley
LAPTOP ACER HELIOS NEO 18 JUEGOS INTEL CORE I7 NVIDIA RTX 4060 18' WUXGA 165HZ 16GB DDR5 SSD 1TB WI-FI 6E,ACER,9409,https://simple.ripley.com.pe/laptop-acer-helios-neo-18-juegos-intel-core-i7-nvidia-rtx-4060-18-wuxga-165hz-16gb-ddr5-ssd-1tb-wi-fi-6e-pmp20000490063,Ripley
"LAPTOP ASUS 16GB 15.6"" 1TBSSD B1502CVA-NJ0791 CORE I7-1355U 1TB SSD RAM",ASUS,4790,https://simple.ripley.com.pe/laptop-asus-16gb-156-1tbssd-b1502cva-nj0791-core-i7-1355u-1tb-ssd-ram-pmp20000733399,Ripley
MACBOOK PRO M4 CHIP WITH 10‑CORE CPU AND 10‑CORE GPU - SILVER / 24GB Y 1TB,APPLE,11459,https://simple.ripley.com.pe/macbook-pro-m4-chip-with-10core-cpu-and-10core-gpu-silver-24gb-y-1tb-pmp20000738704,Ripley
